imdb_id,title,type,rating,numVotes,genres,isAdult
tt10253816,Kabaneri of the Iron Fortress: Unato Decisive Battle,movie,6.8,863,"Action,Adventure,Animation",0
tt9809140,Todas las pecas del mundo,movie,5.2,1101,"Comedy,Romance,Sport",0
tt1394268,Loose Change 9/11: An American Coup,video,7.1,3478,"Documentary,History,War",0
tt10256918,Toaru Kagaku no Akuserareta,tvSeries,7.1,297,"Action,Animation,Comedy",0
tt10687464,Emily's Wonder Lab,tvSeries,8.6,128,"Family,Talk-Show",0
tt12939836,A Perfect Crime,tvMiniSeries,7.3,1161,"Crime,Documentary",0
tt10834220,The Chestnut Man,tvSeries,,,"Crime,Drama,Thriller",0
tt0039041,Tomorrow Is Forever,movie,7.4,2371,"Drama,Romance,War",0
tt4185572,The Hunting Ground,movie,7.4,5985,Documentary,0
tt1776086,Bettie Page Reveals All,movie,7.1,1419,"Biography,Documentary",0
tt13457822,Bienvenidos a Edén,tvSeries,,,"Action,Thriller",0
tt10687266,Izzy's Koala World,tvSeries,8,149,"Documentary,Family",0
tt2349912,Doctor X ~ Gekai Daimon Michiko ~,tvSeries,6.9,526,"Comedy,Drama,Mystery",0
tt0048976,Backlash,movie,6.6,1456,"Action,Adventure,Mystery",0
tt4412528,Two Lovers and a Bear,movie,6.1,1771,"Adventure,Drama,Romance",0
tt3981938,Shingeki no Bahamut: Genesis,tvSeries,7.4,1307,"Action,Animation,Fantasy",0
tt2924442,The Pact II,movie,4.4,3349,"Horror,Mystery,Thriller",0
tt3010520,Turbo FAST,tvSeries,6.5,495,"Action,Animation,Comedy",0
tt3917118,Hector,movie,6.9,1580,Drama,0
tt5240748,Brahman Naman,movie,5.6,1777,Comedy,0
tt4435082,Running Wild,movie,5.9,1283,"Drama,Western",0
tt13303478,We Baby Bears,tvSeries,,,"Adventure,Animation,Comedy",0
tt10937602,Ahiru no Sora,tvSeries,7.5,429,"Animation,Sport",0
tt9337574,Sisters on Track,movie,,,"Documentary,Sport",0
tt6053938,Las leyes de la termodinámica,movie,6.1,2539,Comedy,0
tt10061256,Hot Gimmick: Girl Meets Boy,movie,4.5,336,Drama,0
tt13357946,Navarasa,movie,,,Drama,0
tt4610750,H2O: Mermaid Adventures,tvSeries,5.7,147,"Adventure,Animation,Comedy",0
tt6684082,Amazing Hotels: Life Beyond the Lobby,tvSeries,7.8,311,Documentary,0
tt13648220,Misha and the Wolves,movie,7.2,79,Drama,0
tt5873150,Strong Island,movie,6.4,3621,"Crime,Documentary",0
tt9050898,Murder to Mercy: The Cyntoia Brown Story,movie,6.4,2278,Documentary,0
tt4716268,Beat Bugs,tvSeries,7.6,477,"Adventure,Animation,Comedy",0
tt0329767,Wilbur Wants to Kill Himself,movie,6.8,7647,"Comedy,Drama,Romance",0
tt3954646,Ánimas,movie,4.8,1171,"Horror,Thriller",0
tt8716800,Cinderela Pop,movie,4.6,817,"Family,Music,Romance",0
tt7440432,Quincy,movie,7.6,3969,"Biography,Documentary",0
tt9740998,Border Security: America's Front Line,tvSeries,6.6,97,Reality-TV,0
tt7599132,Trotskiy,tvMiniSeries,7.1,1884,"Biography,Drama,History",0
tt1937506,The Philly Kid,movie,5.7,2083,"Action,Drama,Sport",0
tt1244093,Hisss,movie,2.9,1661,"Comedy,Drama,Horror",0
tt8262802,The Holiday Calendar,movie,5.7,8763,"Drama,Fantasy,Romance",0
tt7694276,Juuni Taisen,tvMiniSeries,6.6,689,"Action,Animation,Fantasy",0
tt11152058,Chu lian na jian xiao shi,tvSeries,8,247,"Comedy,Drama,Romance",0
tt14599924,Alan Saldaña: Locked Up,tvSpecial,4.4,10,Comedy,0
tt7349416,Green Beret's Guide to Surviving the Apocalypse,tvSeries,,,Comedy,0
tt4257950,Russell Madness,movie,4.2,572,Family,0
tt4669186,Kevin Hart: What Now?,movie,5.9,9048,"Comedy,Documentary",0
tt2473476,Be Here Now,movie,8.6,3260,"Biography,Documentary,Drama",0
tt2186712,Long Nights Short Mornings,movie,5.4,891,"Drama,Romance",0
tt5828144,Rainbow Ruby,tvSeries,6.6,59,"Animation,Comedy,Family",0
tt1571409,Parked,movie,6.7,2413,Drama,0
tt8758778,Smoking,tvSeries,7.5,381,Crime,0
tt2239100,Johan Falk: Spelets regler,video,6.6,2381,"Action,Crime,Thriller",0
tt1301698,1920,movie,6.4,3089,"Horror,Mystery,Romance",0
tt2337841,Bottom of the World,movie,5.3,5335,"Drama,Mystery,Thriller",0
tt7476946,Ribâzu ejji,movie,6.2,795,"Crime,Drama",0
tt9699148,44 Gatti,tvSeries,6.1,231,"Adventure,Animation,Comedy",0
tt13016388,The Three-Body Problem,tvSeries,,,"Adventure,Drama,Fantasy",0
tt10230436,Yeh Ballet,movie,7.6,1121,Drama,0
tt13323566,Kus uçusu,tvSeries,,,Comedy,0
tt3257794,Music Teacher,movie,6.3,597,"Drama,Romance",0
tt8637498,The Monkey King,movie,,,"Action,Adventure,Animation",0
tt14691382,The World's Most Amazing Vacation Rentals,tvSeries,,,Reality-TV,0
tt3765078,Publieke werken,movie,6.7,2072,"Drama,History",0
tt2382298,Life Itself,movie,7.8,14998,"Biography,Documentary",0
tt5652570,Les Italiens,tvSeries,,,"Crime,Thriller",0
tt5834874,Trigger Warning,movie,,,"Action,Thriller",0
tt7020608,Hakgyo 2017,tvSeries,7.5,837,Drama,0
tt5172468,Go Jetters,tvSeries,8,122,Animation,0
tt8858472,Daniel Sloss: Live Shows,tvMiniSeries,8.6,2777,Comedy,0
tt5066574,Ali Wong: Baby Cobra,tvSpecial,7.6,6025,Comedy,0
tt12066450,Dragon's Lair,movie,,,"Action,Adventure,Fantasy",0
tt12117854,Jerry Seinfeld: 23 Hours to Kill,tvSpecial,6.7,4553,Comedy,0
tt12765530,Alien TV,tvSeries,6.2,208,"Animation,Comedy,Family",0
tt14078186,Under Suspicion: Uncovering the Wesphael Case,tvSeries,6.3,439,"Crime,Documentary",0
tt10474124,Yeolyeodeolui Soongan,tvSeries,7.6,280,"Drama,Romance",0
tt7644680,Shot in the Dark,tvSeries,8,1613,"Documentary,Reality-TV",0
tt3566838,Angkeumhan Dolshingnyeo,tvSeries,7.6,789,"Comedy,Romance",0
tt9766280,Bhangra Paa Le,movie,6,286,"Comedy,Drama,Music",0
tt7983844,Take Your Pills,movie,6.4,4632,Documentary,0
tt2374683,Zhen Huan Zhuan,tvSeries,8.4,1352,"Drama,History,Romance",0
tt3074780,Supermensch: The Legend of Shep Gordon,movie,7.4,3174,"Biography,Documentary,Music",0
tt8400584,The Perfect Find,movie,,,"Comedy,Drama,Romance",0
tt11000894,Ben Platt Live from Radio City Music Hall,tvSpecial,8.4,404,Music,0
tt12189310,"Coronavirus, Explained",tvMiniSeries,7.6,1843,Documentary,0
tt6502956,Yucatán,movie,5.6,1808,"Adventure,Comedy",0
tt1085382,Chicago Overcoat,movie,6,1008,"Action,Adventure,Crime",0
tt9327348,Historia de un Crimen: Colosio,tvSeries,7.6,714,"Crime,Drama,Thriller",0
tt5799076,Gakuen mokushiroku - HIGHSCHOOL OF THE DEAD: Dorifutâzu obu za deddo,video,5.5,247,"Animation,Comedy,Short",0
tt13540900,Room 2806: The Accusation,tvMiniSeries,7,1847,"Crime,Documentary",0
tt5350276,Tales by Light,tvSeries,8.3,1802,Documentary,0
tt12221748,Becoming,movie,6.8,5835,Documentary,0
tt8673042,Polly Pocket,tvSeries,6.7,77,"Adventure,Animation,Comedy",0
tt11474156,Pete Davidson: Alive from New York,tvSpecial,6.1,3139,Comedy,0
tt10242266,Historia de un crimen: Colmenares,tvMiniSeries,7.3,698,Crime,0
tt10044952,You vs. Wild,tvSeries,6.7,2280,"Adventure,Reality-TV",0
tt11163028,House Arrest,movie,5.5,1483,Comedy,0
tt2199618,The Politician's Husband,tvMiniSeries,7.2,1636,Drama,0
tt4738174,Bon Cop Bad Cop 2,movie,6.7,3879,"Action,Comedy,Crime",0
tt10540024,Bumi Manusia,movie,6.6,592,"Drama,History",0
tt5462936,Kong: King of the Apes,tvSeries,5.9,279,"Action,Adventure,Animation",0
tt0298491,Den osynlige,movie,6.4,3036,"Drama,Fantasy,Thriller",0
tt6865906,All Hail King Julien: Exiled,tvSeries,7.5,449,"Adventure,Animation,Comedy",0
tt1587420,Mixtape,movie,,,"Comedy,Romance",0
tt1691154,The Pill,movie,5.4,3866,"Comedy,Drama,Romance",0
tt3422314,Promakhos,movie,4.8,279,Drama,0
tt9581778,The Circle: French,tvSeries,7.4,586,Reality-TV,0
tt13433082,Kevin Hart: Zero F**ks Given,tvSpecial,6,2786,Comedy,0
tt1754736,Chloe & Theo,movie,5.8,1507,"Comedy,Drama",0
tt7172230,Yummy Mummies,tvMiniSeries,4.1,602,Reality-TV,0
tt2188723,Uskyld,movie,5.9,689,Drama,0
tt12005828,You Don't Know Me,tvSeries,,,Drama,0
tt6613034,Angry Birds Blues,tvMiniSeries,6.2,132,"Animation,Comedy,Family",0
tt12588416,The Business of Drugs,tvMiniSeries,7.2,1411,"Crime,Documentary",0
tt4172042,Poli opposti,movie,5.8,791,"Comedy,Romance",0
tt10147910,The Maid,movie,5.7,512,"Drama,Horror,Mystery",0
tt13453828,Kings of Jo'burg,tvSeries,5.3,416,"Crime,Thriller",0
tt11983342,Shaun the Sheep: Adventures from Mossy Bottom,tvSeries,8.1,341,"Animation,Family",0
tt0260628,Kipper,tvSeries,7.1,773,"Animation,Comedy,Family",0
tt6505826,J Revolusi,movie,5,164,Action,0
tt13353486,El Cuaderno de Tomy,movie,6.3,756,Drama,0
tt9058820,My Christmas Inn,tvMovie,5.6,1914,"Comedy,Drama,Romance",0
tt6296094,Lastman,tvSeries,8.6,791,"Action,Animation,Comedy",0
tt0040798,"Sleep, My Love",movie,6.8,1570,"Drama,Film-Noir,Mystery",0
tt0312305,Quantum Quest: A Cassini Space Odyssey,movie,5.2,319,"Adventure,Animation,Sci-Fi",0
tt13064902,Untitled Arnold Schwarzenegger/Skydance Project,tvSeries,,,Action,0
tt4144332,Deidra & Laney Rob a Train,movie,6.1,1673,"Comedy,Crime,Drama",0
tt9077194,Larva Island,tvSeries,6.4,350,"Adventure,Animation,Comedy",0
tt6514010,Brij Mohan Amar Rahe,movie,6.8,2571,"Comedy,Crime,Drama",0
tt6464612,Lego Friends: The Power of Friendship,tvSeries,6.2,31,Animation,0
tt5181284,Secrets of Great British Castles,tvSeries,7.8,880,"Documentary,History",0
tt13731400,SanPa: Sins of the Savior,tvMiniSeries,7.8,1251,"Crime,Documentary",0
tt6708044,La tribu,movie,5.8,2400,"Comedy,Family",0
tt13492362,How to Ruin Christmas: The Wedding,tvSeries,6.3,310,"Comedy,Drama",0
tt6980988,Treasures from the Wreck of the Unbelievable,movie,6,1430,Documentary,0
tt10048556,Staged Killer,movie,3.5,240,Thriller,0
tt10948316,Who Killed Malcolm X?,tvMiniSeries,7.6,1779,"Crime,Documentary,History",0
tt13649396,Half Bad,tvSeries,,,\N,0
tt6900644,Hasan Minhaj: Homecoming King,tvSpecial,8.3,6651,Comedy,0
tt6335696,The Cuba Libre Story,tvMiniSeries,7.7,1372,"Documentary,History",0
tt10312958,The Writer,tvSeries,6.5,235,"Crime,Drama,Mystery",0
tt3822818,Nackt unter Wölfen,tvMovie,7.2,3794,"Drama,History,War",0
tt6833964,Sonora,movie,6.3,502,"Drama,Thriller,Western",0
tt2836376,Iliza Shlesinger: War Paint,tvSpecial,6.7,1881,Comedy,0
tt9170386,Puerta 7,tvSeries,5.7,484,"Crime,Drama,Thriller",0
tt6155478,Maggie & Bianca: Fashion Friends,tvSeries,6.2,148,"Comedy,Drama,Family",0
tt4872896,Mono,movie,6.2,1077,Comedy,0
tt12536776,Fuego negro,movie,2.6,467,"Action,Horror,Mystery",0
tt6185286,Saving Capitalism,movie,6.8,2856,Documentary,0
tt8165086,Sintonia,tvSeries,6.7,816,"Crime,Drama,Music",0
tt13244092,Carmel: ¿Quién mató a María Marta?,tvMiniSeries,7.1,1816,"Crime,Documentary,Mystery",0
tt5698140,Toon,tvSeries,7.7,778,Comedy,0
tt14167344,Aranyak,tvSeries,,,"Crime,Thriller",0
tt14354838,Héroes. Silencio y Rock & Roll,movie,7.6,469,Documentary,0
tt11385066,The App,movie,2.6,1194,"Drama,Sci-Fi,Thriller",0
tt3244992,Trailer Park Boys: Don't Legalize It,movie,7.3,4494,"Comedy,Crime,Drama",0
tt11301834,Crazy Delicious,tvSeries,6.7,722,"Documentary,Game-Show",0
tt4175888,The Chosen,movie,3.6,2040,"Horror,Thriller",0
tt7768010,Best. Worst. Weekend. Ever.,tvMiniSeries,6.4,244,"Comedy,Family",0
tt9048794,Oh My Ghost,tvSeries,7.3,97,Comedy,0
tt12540060,Say I Do,tvSeries,7.8,438,Reality-TV,0
tt10681222,The Movies That Made Us,tvSeries,7.8,2947,Documentary,0
tt13388018,Hâ luô shàonû: Girl's Revenge,movie,5.7,135,Drama,0
tt12038300,The Speed Cubers,short,7.4,2812,"Documentary,Short,Sport",0
tt13887518,The Big Day,tvSeries,4.6,280,"Reality-TV,Romance",0
tt8139862,Norm Macdonald Has a Show,tvSeries,8.7,2964,"Comedy,Talk-Show",0
tt8435324,Bombay Rose,movie,6,477,"Animation,Drama,Romance",0
tt1239242,Frank and Cindy,movie,6.1,782,Comedy,0
tt5996836,The Great Father,movie,7.3,7280,"Action,Crime,Drama",0
tt11843712,Not a Game,movie,5.6,395,Documentary,0
tt5563324,Intrusion,movie,,,Thriller,0
tt8513302,Paraíso Perdido,movie,7,560,"Drama,Music",0
tt7278550,Hwanggeumbit Nae Insaeng,tvSeries,6.2,221,"Drama,Romance",0
tt13947978,Accomplice,movie,7.3,193,Documentary,0
tt13918626,The Formula,movie,,,"Crime,Drama,Sport",0
tt5827360,Catching Feelings,movie,5.7,501,"Comedy,Drama,Romance",0
tt2767948,Benvenuto Presidente!,movie,6.2,3126,Comedy,0
tt2205904,Generation Iron,movie,7.1,7644,"Documentary,Drama,Sport",0
tt9518312,The Haunted House: The Secret of the 'Ghost Ball',tvSeries,8.4,48,"Adventure,Animation,Comedy",0
tt1640202,Çok Filim Hareketler Bunlar,movie,4.4,4574,Comedy,0
tt0045077,The Redhead from Wyoming,movie,6.2,466,Western,0
tt10097916,Wang Qiu Shao Nian,tvSeries,7.6,146,Sport,0
tt4057844,Open Heart,tvSeries,7.1,638,"Drama,Mystery,Romance",0
tt11313944,Layla Majnun,movie,6.4,192,"Drama,Romance",0
tt10145110,Spectros,tvSeries,4.6,338,"Fantasy,Thriller",0
tt10011508,Trixie Mattel: Moving Parts,movie,7.3,1581,Documentary,0
tt13667212,What Happened to Mr Cha?,movie,4.3,247,"Comedy,Drama",0
tt2181460,Pasta,tvSeries,7.7,707,"Comedy,Drama,Romance",0
tt12759384,(Un)Well,tvSeries,6.4,867,Documentary,0
tt12564616,Jiva!,tvSeries,,,Drama,0
tt2604704,Reipu zonbi: Lust of the dead 2,movie,3.6,330,Horror,0
tt13861136,La Tarotista,short,8,8,"Comedy,Short,Talk-Show",0
tt9113332,Revenge of the Pontianak,movie,5.2,230,"Horror,Romance",0
tt3652862,Morris from America,movie,6.2,5119,"Comedy,Drama,Romance",0
tt6216718,Tarzan and Jane,tvSeries,4.8,228,"Action,Adventure,Animation",0
tt2371158,Oorlogsgeheimen,movie,7.1,1831,"Drama,Family,History",0
tt13724650,Miraculous: Ladybug & Cat Noir: Happy Birthday to You!,tvSpecial,7.4,28,"Animation,Short",0
tt5210380,Merry Kissmas,tvMovie,5.4,3018,"Comedy,Drama,Romance",0
tt2049630,Unfreedom,movie,5.1,1884,"Crime,Drama,Romance",0
tt10289996,The Black Godfather,movie,7.4,1148,Documentary,0
tt12775836,Bhaag Beanie Bhaag,tvSeries,3.8,3603,Comedy,0
tt14160620,Penthouse,movie,,,"Crime,Mystery,Thriller",0
tt2466830,The Short Game,movie,7.3,1404,"Documentary,Sport",0
tt8043492,Piano no Mori,tvSeries,7.2,704,"Adventure,Animation,Drama",0
tt4379536,Slam: Tutto per una ragazza,movie,6.1,1225,"Comedy,Drama,Romance",0
tt8697554,Cupcake & Dino: General Services,tvSeries,7.8,501,"Action,Animation,Comedy",0
tt8033244,El caso Alcàsser,tvMiniSeries,7.1,1742,"Crime,Documentary",0
tt14592642,Lady Killer,movie,,,"Action,Crime,Thriller",0
tt5874596,World of Winx,tvSeries,6.7,623,"Action,Animation,Comedy",0
tt7777196,Thackeray,movie,5.2,3002,"Biography,Drama",0
tt6681426,"Three Wives, One Husband",tvSeries,6.5,439,Documentary,0
tt3270538,Requiem for the American Dream,movie,8.1,8816,"Biography,Documentary,News",0
tt5360018,Backstabbed,tvMovie,4.8,481,"Drama,Thriller",0
tt2199543,Praia do Futuro,movie,6.4,2876,"Drama,Romance",0
tt0039589,Lured,movie,7,3254,"Crime,Film-Noir,Mystery",0
tt14463484,A Través De Mi Ventana,movie,,,"Comedy,Romance",0
tt10050778,Street Food: Asia,tvSeries,8,2380,Documentary,0
tt7525432,Tukabseu,tvSeries,7.3,320,"Comedy,Fantasy,Romance",0
tt8205180,Christiane Amanpour: Sex & Love Around the World,tvSeries,7.4,769,Documentary,0
tt10254986,Q Ball,movie,6.8,601,"Documentary,Sport",0
tt4355188,Paranormal Survivor,tvSeries,6.3,554,Documentary,0
tt8959860,Motown Magic,tvSeries,7.7,261,"Animation,Comedy,Family",0
tt4707756,Lumea e a mea,movie,6.2,842,Drama,0
tt5291862,Internet Famous,movie,3.6,1116,Comedy,0
tt8342946,Tig Notaro: Happy To Be Here,tvSpecial,6.7,1179,Comedy,0
tt8116380,A.I.C.O. Incarnation,tvSeries,6.4,1018,"Action,Animation,Sci-Fi",0
tt12486430,Twogether,tvSeries,8.6,304,Reality-TV,0
tt1784538,Miss Representation,movie,7.6,3670,Documentary,0
tt1906518,Yes or No: Yaak Rak Gaw Rak Loey,movie,6.8,1820,"Comedy,Romance",0
tt1324027,Say Goodnight to the Bad Guys,tvMovie,7.9,3349,Comedy,0
tt10715172,Apache: La vida de Carlos Tevez,tvSeries,6.6,1380,"Biography,Crime,Drama",0
tt9467386,Alles is zoals het zou moeten zijn,movie,5.7,626,"Comedy,Drama",0
tt2301807,Naruto SD: Rock Lee no Seishun Full-Power Ninden,tvSeries,7.4,766,"Action,Animation,Comedy",0
tt6405196,Abeojiga Isanghae,tvSeries,8.3,375,"Comedy,Drama,Romance",0
tt0377100,Out of Reach,video,4,4662,"Action,Crime,Drama",0
tt0893356,Nanking,movie,7.6,3376,"Biography,History,War",0
tt8146166,Love Sick: The Series,tvSeries,7.4,210,Romance,0
tt1774591,Teenage Cocktail,movie,5.8,5014,"Drama,Thriller",0
tt5114588,Dügün Dernek 2: Sünnet,movie,6.4,9643,Comedy,0
tt10332256,Hannah Gadsby: Douglas,tvSpecial,7.9,3127,Comedy,0
tt5213870,Pray for Rain,movie,5.3,943,"Drama,Mystery,Thriller",0
tt0049405,The Killer Is Loose,movie,6.6,1649,"Crime,Drama,Film-Noir",0
tt2866824,Tiger Orange,movie,6.5,1225,Drama,0
tt1790869,In Their Skin,movie,5.3,5211,"Horror,Thriller",0
tt2004304,Mission Blue,movie,7.9,1775,"Documentary,Drama",0
tt0446009,Neues vom Wixxer,movie,6.2,4620,"Comedy,Crime,Mystery",0
tt8090388,Miseu Hammurabi,tvSeries,7.6,441,"Comedy,Drama",0
tt10050752,Mighty Little Bheem,tvSeries,6.6,197,"Animation,Comedy",0
tt4943558,Saheb Bibi Golaam,movie,6.5,627,"Action,Crime,Drama",0
tt0294885,Rurôni Kenshin: Seisô hen,tvMiniSeries,8.2,3954,"Adventure,Animation,Drama",0
tt3270208,Tayo the Little Bus,tvSeries,5.5,131,"Animation,Comedy,Family",0
tt8747882,Switched,tvMiniSeries,7.1,1169,"Drama,Sci-Fi",0
tt1825784,3 Geezers!,movie,3.3,690,Comedy,0
tt1859476,No somos animales,movie,5,540,"Comedy,Drama",0
tt4481920,Twirlywoos,tvSeries,7.4,110,"Animation,Family",0
tt11861072,Tom Segura: Ball Hog,tvSpecial,7.3,2262,Comedy,0
tt9316078,Hero Mask,tvSeries,6.2,585,"Action,Animation,Crime",0
tt8893554,Last Hope,tvSeries,5.8,377,"Action,Adventure,Animation",0
tt1459026,Apan,movie,6,1557,"Drama,Thriller",0
tt6522634,El otro hermano,movie,6.5,1564,"Crime,Drama,Thriller",0
tt1433775,Garoojigi,movie,5.4,639,"Comedy,Fantasy",0
tt7798632,Hamlet,movie,,,Comedy,0
tt13446424,Wir können nicht anders,movie,4.8,1042,"Comedy,Crime,Thriller",0
tt12383460,Hypnotic,movie,,,"Horror,Thriller",0
tt2102499,I Do,movie,6.5,1098,"Drama,Romance",0
tt6487122,Oh Yuck!,tvSeries,7.6,27,Family,0
tt5712152,Layla M.,movie,6.7,1545,Drama,0
tt2486682,Al midan,movie,8.1,8733,"Documentary,Drama,History",0
tt10404752,Stories from Our Future,tvSeries,7.1,91,Sci-Fi,0
tt1386581,Suzumiya Haruhi chan no yûutsu,tvSeries,6.7,384,"Animation,Comedy",0
tt9213932,Kardec,movie,6.1,1307,Biography,0
tt2479384,How to Be a Man,movie,6.9,3148,Comedy,0
tt2246924,Tricked: The Documentary,movie,6,1468,"Crime,Documentary",0
tt2042447,The Amityville Haunting,video,2.6,2182,Horror,0
tt10389924,F*ck de liefde,movie,4.8,624,"Comedy,Romance",0
tt12235718,Jiok,tvSeries,,,"Adventure,Drama,Fantasy",0
tt10686814,Terrace House: Tokyo 2019-2020,tvSeries,7.4,606,"Drama,Reality-TV",0
tt7596008,Trump: An American Dream,tvMiniSeries,7.2,3738,"Biography,Documentary",0
tt6908976,Seinto Seiya: Knights of the Zodiac,tvSeries,4.5,1664,"Action,Adventure,Animation",0
tt7252000,Maktub,movie,7.4,1371,"Comedy,Drama",0
tt0384580,The Talisman,tvSeries,,,"Adventure,Drama,Fantasy",0
tt12395462,Groeten van Gerri,movie,6.3,783,Comedy,0
tt9013220,Armed Girl's Machiavellism,tvSeries,6.5,175,"Action,Animation,Comedy",0
tt13212006,The Rope Curse 2,movie,4.8,253,Horror,0
tt11874042,Six Windows in the Desert,tvMiniSeries,4.2,2826,"Adventure,Comedy,Drama",0
tt1781069,Zeitgeist: Moving Forward,movie,8.1,17602,Documentary,0
tt1560954,Gun,movie,3.8,3620,"Action,Crime,Thriller",0
tt7232438,Puen Tee Raluek,movie,6,1005,"Drama,Horror,Thriller",0
tt12767498,Barbie Princess Adventure,movie,5.6,246,"Animation,Musical",0
tt3986532,Tig,movie,7.4,2441,Documentary,0
tt9708598,Flavorful Origins,tvSeries,7.8,492,Documentary,0
tt3322904,Lego Marvel Super Heroes: Maximum Overload,tvMiniSeries,6.4,1194,"Action,Adventure,Animation",0
tt6626676,Samantha!,tvSeries,6.7,474,Comedy,0
tt6545220,Bert Kreischer: The Machine,tvSpecial,7.7,1296,Comedy,0
tt6953928,Einsatzgruppen: The Nazi Death Squads,tvSeries,7.6,522,"Documentary,History,War",0
tt11921004,Brave Blue World,movie,6.7,615,Documentary,0
tt14299926,Dolly Parton: A MusiCares Tribute,tvMovie,6.5,143,"Documentary,Music",0
tt12539758,Living in Bondage: Breaking Free,movie,5.8,71,"Drama,Fantasy",0
tt0901488,Gun chung,movie,6.7,1777,"Action,Crime,Thriller",0
tt2221405,Tree with Deep Roots,tvSeries,8.3,417,"Drama,History",0
tt8106160,The American Meme,movie,6.6,6688,Documentary,0
tt3985228,Shirobako,tvSeries,8.1,800,"Animation,Comedy,Drama",0
tt2960270,Love Steaks,movie,6.1,1682,"Comedy,Drama,Romance",0
tt2505938,Good Ol' Freda,movie,7.3,1904,"Biography,Documentary,History",0
tt2345525,Donald Glover: Weirdo,tvSpecial,7.4,3123,Comedy,0
tt2992000,Yosemite,movie,4.8,795,Drama,0
tt5535942,Küçük Esnaf,movie,5.6,3790,"Action,Adventure,Comedy",0
tt8342874,Together with Me,tvSeries,8,356,"Comedy,Drama,Family",0
tt1541110,The Final Girl,movie,3.5,233,Drama,0
tt10183912,AlRawabi School for Girls,tvSeries,,,Drama,0
tt4146664,The Principal,tvSeries,7.5,1230,Drama,0
tt9036126,Adam Sandler: 100% Fresh,tvSpecial,7.6,4743,"Comedy,Music",0
tt3206616,Oct-01,movie,6.6,354,Thriller,0
tt6743832,Inside the Freemasons,tvSeries,5.4,402,"Documentary,Reality-TV",0
tt7706168,The Spy Who Fell to Earth,movie,6.6,1070,"Documentary,Mystery",0
tt12923734,Sing On!,tvSeries,6.4,306,"Game-Show,Music",0
tt4881362,Thithi,movie,8.2,2538,Drama,0
tt13932598,Canine Intervention,tvSeries,6.5,768,"Documentary,Reality-TV",0
tt5689030,Di-eo Ma-i Peu-ren-jeu,tvSeries,8.3,240,"Comedy,Drama",0
tt0073438,The Naked Civil Servant,tvMovie,7.9,1580,"Biography,Comedy,Drama",0
tt13649688,Best of Stand-up 2020,tvSpecial,5.5,450,Comedy,0
tt1872184,The Chronicles of Narnia: The Magician's Nephew,movie,,,"Action,Adventure,Fantasy",0
tt4984004,Doobunzzae Seumoosal,tvSeries,7.7,274,Drama,0
tt13106900,All Because of You,movie,4.1,168,"Action,Comedy,Romance",0
tt14428598,Qala,movie,,,"Drama,Horror,Thriller",0
tt8422396,Cabins in the Wild with Dick Strawbridge,tvMiniSeries,6.8,227,Reality-TV,0
tt4613520,Maeumui sori,tvSeries,8.3,840,Comedy,0
tt8092942,Girls Incarcerated: Young and Locked Up,tvSeries,7.3,938,"Documentary,Reality-TV,Talk-Show",0
tt8890582,The 3rd Eye 2,movie,5.5,457,"Drama,Fantasy,Horror",0
tt6256734,Wangeun Saranghanda,tvSeries,7.2,182,"Drama,Romance",0
tt2364949,Touchy Feely,movie,5.3,3547,"Comedy,Drama",0
tt6953912,Moving Art,tvSeries,8.7,355,Documentary,0
tt4815716,Johan Falk: Slutet,video,7.8,1848,"Action,Crime,Thriller",0
tt10619444,Levius,tvSeries,7,431,"Action,Animation,Sci-Fi",0
tt2372429,Sop Dek 2002,movie,4.6,237,"Horror,Thriller",0
tt13064634,Glória,tvSeries,,,"Drama,History,Thriller",0
tt2910508,Dark Summer,movie,4.3,3170,"Horror,Thriller",0
tt11470064,Mariposa,movie,7.4,513,"Comedy,Drama,Romance",0
tt4641248,Le voyage au Groenland,movie,6.4,1178,"Comedy,Drama",0
tt9522354,Revisions,tvSeries,6.1,513,"Action,Animation,Sci-Fi",0
tt4300754,Sawah,movie,6.7,966,"Comedy,Drama",0
tt9426194,Trigger Warning with Killer Mike,tvSeries,7,1189,"Comedy,Documentary",0
tt13175760,Detention,tvSeries,6.4,350,"Drama,Horror,Mystery",0
tt8987918,45 Revoluciones,tvSeries,7.3,406,"Drama,Music",0
tt9828600,Fairy gone,tvSeries,5.8,289,"Action,Animation,Fantasy",0
tt14270848,Robbing Mussolini,movie,,,Drama,0
tt10011306,Spriggan,tvSeries,,,"Action,Adventure,Animation",0
tt5960546,The Fix,tvSeries,7.1,1616,"Comedy,Talk-Show",0
tt12771540,Audible,short,,,"Documentary,Short,Sport",0
tt0124836,Nu jing cha,movie,3.6,1431,"Action,Crime",0
tt5819414,100% Hotter,tvSeries,4.4,857,Reality-TV,0
tt5301544,Swing State,movie,4,309,"Comedy,Music,Romance",0
tt1621446,The Task,movie,4.3,3318,Horror,0
tt10050766,Brené Brown: The Call to Courage,movie,7.7,1254,"Documentary,Drama",0
tt8488494,Million Pound Menu,tvSeries,6.7,484,"Game-Show,Reality-TV",0
tt13855478,Sensei wo Kesu Houteishiki,tvMiniSeries,4.8,36,"Mystery,Thriller",0
tt12364156,Historia de un Crimen: La Busqueda,tvMiniSeries,5.5,536,Crime,0
tt5481984,Sinister Squad,movie,2.1,986,"Action,Comedy,Fantasy",0
